distance,colour_rmse,class_a,class_b,cross_class,file_a,file_b
3,1.6126332309300835,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.45.35 PM.png,Screen Shot 2018-06-07 at 2.45.35 PM.png
3,1.7388970702239204,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.08.52 PM.png,Screen Shot 2018-06-08 at 5.08.52 PM.png
3,1.7552933337479522,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.36.21 PM.png,Screen Shot 2018-06-07 at 2.36.21 PM.png
3,1.8878035076070108,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.45.09 PM.png,Screen Shot 2018-06-07 at 2.45.09 PM.png
3,2.1730175352107337,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.29.24 PM.png,Screen Shot 2018-06-08 at 5.29.24 PM.png
3,2.229653373658486,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.23.23 PM.png,Screen Shot 2018-06-08 at 5.23.23 PM.png
3,2.284600849528571,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.28.42 PM.png,Screen Shot 2018-06-08 at 5.28.42 PM.png
3,2.6480879501381116,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.06.28 PM.png,Screen Shot 2018-06-08 at 5.06.28 PM.png
4,1.185167665705293,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.40.56 PM.png,Screen Shot 2018-06-08 at 2.40.56 PM.png
4,1.1905115322134991,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.24.31 PM.png,Screen Shot 2018-06-08 at 2.24.31 PM.png
4,1.2099037926628713,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.48.52 PM.png,Screen Shot 2018-06-08 at 2.48.52 PM.png
4,1.212725494495766,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.52.43 PM.png,Screen Shot 2018-06-08 at 2.52.43 PM.png
4,1.2541597452743676,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.24.02 PM.png,Screen Shot 2018-06-07 at 2.24.02 PM.png
4,1.4030055164419941,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 3.03.58 PM.png,Screen Shot 2018-06-07 at 3.03.58 PM.png
4,1.4065971793658625,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.14.20 PM.png,Screen Shot 2018-06-08 at 5.14.20 PM.png
4,1.4617519454408126,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.31.33 PM.png,Screen Shot 2018-06-08 at 2.31.33 PM.png
4,1.5235777179061132,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.46.12 PM.png,Screen Shot 2018-06-07 at 2.46.12 PM.png
4,1.6007810593582121,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.25.16 PM.png,Screen Shot 2018-06-07 at 2.25.16 PM.png
4,1.6229955586301934,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.23.02 PM.png,Screen Shot 2018-06-07 at 2.23.02 PM.png
4,1.686438709480227,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.39.35 PM.png,Screen Shot 2018-06-08 at 2.39.35 PM.png
4,2.3518609652783473,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.23.26 PM.png,Screen Shot 2018-06-08 at 5.23.26 PM.png
4,2.3964899462547304,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.22.15 PM.png,Screen Shot 2018-06-08 at 5.22.15 PM.png
4,2.4334234072940673,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.06.19 PM.png,Screen Shot 2018-06-08 at 5.06.19 PM.png
5,1.254808459819001,RipeApple,RipeApple,False,saltandpepper_Screen Shot 2018-06-08 at 5.14.44 PM.png,Screen Shot 2018-06-08 at 5.14.44 PM.png
5,1.291750669311484,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-08 at 2.40.38 PM.png,Screen Shot 2018-06-08 at 2.40.38 PM.png
5,1.429324578253659,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.58.47 PM.png,Screen Shot 2018-06-07 at 2.58.47 PM.png
5,1.4910758839397364,RottenApple,RottenApple,False,saltandpepper_Screen Shot 2018-06-07 at 2.42.58 PM.png,Screen Shot 2018-06-07 at 2.42.58 PM.png
